,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
44,2.2530842304229735,0.04639763290687486,0.7684930801391602,0.018497342994717114,0.2500000075,2.575,linear,"{'C': 0.2500000075, 'gamma': 2.575, 'kernel': 'linear'}",0.4866666666666667,0.4588888888888889,0.48777777777777775,0.4411111111111111,0.4922222222222222,0.47333333333333333,0.019950556166634166,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
45,7.608363199234009,0.07462854860709858,1.6621309757232665,0.11584217519697702,0.2500000075,2.575,rbf,"{'C': 0.2500000075, 'gamma': 2.575, 'kernel': 'rbf'}",0.10666666666666667,0.10888888888888888,0.08666666666666667,0.11666666666666667,0.09555555555555556,0.10288888888888889,0.010554970744033701,94,1.0,1.0,1.0,1.0,1.0,1.0,0.0
46,7.551361608505249,0.21717919886966067,1.0631539821624756,0.037605826017095965,0.2500000075,2.575,sigmoid,"{'C': 0.2500000075, 'gamma': 2.575, 'kernel': 'sigmoid'}",0.06111111111111111,0.06888888888888889,0.06888888888888889,0.06222222222222222,0.06666666666666667,0.06555555555555556,0.003296088216486962,162,0.059444444444444446,0.06805555555555555,0.07166666666666667,0.06222222222222222,0.06666666666666667,0.0656111111111111,0.004319064827905958
47,3.007663679122925,0.13402978985889386,0.7544682502746582,0.03275069432579875,0.2500000075,2.575,poly,"{'C': 0.2500000075, 'gamma': 2.575, 'kernel': 'poly'}",0.38222222222222224,0.35,0.4088888888888889,0.3488888888888889,0.3844444444444444,0.37488888888888894,0.02278834443252315,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
48,2.2585893630981446,0.05634080555814351,0.7666533470153809,0.0204897738458004,0.2500000075,5.05,linear,"{'C': 0.2500000075, 'gamma': 5.05, 'kernel': 'linear'}",0.4866666666666667,0.4588888888888889,0.48777777777777775,0.4411111111111111,0.4922222222222222,0.47333333333333333,0.019950556166634166,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
49,7.598694801330566,0.0456864237847783,1.6709144115447998,0.13618027399462868,0.2500000075,5.05,rbf,"{'C': 0.2500000075, 'gamma': 5.05, 'kernel': 'rbf'}",0.07666666666666666,0.0811111111111111,0.07444444444444444,0.08333333333333333,0.08333333333333333,0.07977777777777777,0.003610683735393761,97,1.0,1.0,1.0,1.0,1.0,1.0,0.0
50,7.491482210159302,0.20467360982081625,1.0438445568084718,0.01467054243239241,0.2500000075,5.05,sigmoid,"{'C': 0.2500000075, 'gamma': 5.05, 'kernel': 'sigmoid'}",0.06777777777777778,0.06888888888888889,0.06666666666666667,0.06777777777777778,0.06666666666666667,0.06755555555555555,0.000831479419283099,132,0.06666666666666667,0.06694444444444445,0.06722222222222222,0.06972222222222223,0.06666666666666667,0.06744444444444445,0.001157370369777761
51,3.023439073562622,0.12690957107958395,0.7511023998260498,0.034933742564226156,0.2500000075,5.05,poly,"{'C': 0.2500000075, 'gamma': 5.05, 'kernel': 'poly'}",0.38222222222222224,0.35,0.4088888888888889,0.3488888888888889,0.3844444444444444,0.37488888888888894,0.02278834443252315,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
52,2.224088430404663,0.04124139132786704,0.7585572719573974,0.011978764546105764,0.2500000075,7.525,linear,"{'C': 0.2500000075, 'gamma': 7.525, 'kernel': 'linear'}",0.4866666666666667,0.4588888888888889,0.48777777777777775,0.4411111111111111,0.4922222222222222,0.47333333333333333,0.019950556166634166,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
53,7.583147382736206,0.10016121200068198,1.6668911933898927,0.11190331518938251,0.2500000075,7.525,rbf,"{'C': 0.2500000075, 'gamma': 7.525, 'kernel': 'rbf'}",0.07,0.07222222222222222,0.06888888888888889,0.08,0.07333333333333333,0.07288888888888889,0.0038873012632302003,100,1.0,1.0,1.0,1.0,1.0,1.0,0.0
54,7.567416000366211,0.201508860923509,1.0552517414093017,0.013887249926142306,0.2500000075,7.525,sigmoid,"{'C': 0.2500000075, 'gamma': 7.525, 'kernel': 'sigmoid'}",0.06777777777777778,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06688888888888889,0.0004444444444444473,146,0.06666666666666667,0.06694444444444445,0.06722222222222222,0.07194444444444445,0.06666666666666667,0.06788888888888889,0.00203821514753824
55,3.078060483932495,0.14576593874806457,0.7713328838348389,0.051529456095566015,0.2500000075,7.525,poly,"{'C': 0.2500000075, 'gamma': 7.525, 'kernel': 'poly'}",0.38222222222222224,0.35,0.4088888888888889,0.3488888888888889,0.3844444444444444,0.37488888888888894,0.02278834443252315,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
56,2.2570158004760743,0.07098235782594536,0.7653334617614747,0.01811036012565877,0.2500000075,10.0,linear,"{'C': 0.2500000075, 'gamma': 10.0, 'kernel': 'linear'}",0.4866666666666667,0.4588888888888889,0.48777777777777775,0.4411111111111111,0.4922222222222222,0.47333333333333333,0.019950556166634166,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
57,7.587131023406982,0.056591569986888635,1.645061731338501,0.09439090355143716,0.2500000075,10.0,rbf,"{'C': 0.2500000075, 'gamma': 10.0, 'kernel': 'rbf'}",0.06888888888888889,0.07,0.06777777777777778,0.07111111111111111,0.06888888888888889,0.06933333333333333,0.0011331154474650625,103,1.0,1.0,1.0,1.0,1.0,1.0,0.0
